year,month,population,state
2022,2,2936716.0,        Kansas
2022,3,2936716.0,        Kansas
2022,4,2936716.0,        Kansas
2022,5,2936716.0,        Kansas
2022,6,2936716.0,        Kansas
2022,7,2936716.0,        Kansas
2022,8,2936716.0,        Kansas
2022,9,2936716.0,        Kansas
2022,10,2936716.0,        Kansas
2022,11,2936716.0,        Kansas
2022,12,2936716.0,        Kansas
2001,1,4068132.0,        Kentucky
2001,2,4068132.0,        Kentucky
2001,3,4068132.0,        Kentucky
2001,4,4068132.0,        Kentucky
2001,5,4068132.0,        Kentucky
2001,6,4068132.0,        Kentucky
2001,7,4068132.0,        Kentucky
2001,8,4068132.0,        Kentucky
2001,9,4068132.0,        Kentucky
2001,10,4068132.0,        Kentucky
2001,11,4068132.0,        Kentucky
2001,12,4068132.0,        Kentucky
2002,1,4089875.0,        Kentucky
2002,2,4089875.0,        Kentucky
2002,3,4089875.0,        Kentucky
2002,4,4089875.0,        Kentucky
2002,5,4089875.0,        Kentucky
2002,6,4089875.0,        Kentucky
2002,7,4089875.0,        Kentucky
2002,8,4089875.0,        Kentucky
2002,9,4089875.0,        Kentucky
2002,10,4089875.0,        Kentucky
2002,11,4089875.0,        Kentucky
2002,12,4089875.0,        Kentucky
2003,1,4117170.0,        Kentucky
2003,2,4117170.0,        Kentucky
2003,3,4117170.0,        Kentucky
2003,4,4117170.0,        Kentucky
2003,5,4117170.0,        Kentucky
2003,6,4117170.0,        Kentucky
2003,7,4117170.0,        Kentucky
2003,8,4117170.0,        Kentucky
2003,9,4117170.0,        Kentucky
2003,10,4117170.0,        Kentucky
2003,11,4117170.0,        Kentucky
2003,12,4117170.0,        Kentucky
2004,1,4146101.0,        Kentucky
2004,2,4146101.0,        Kentucky
2004,3,4146101.0,        Kentucky
2004,4,4146101.0,        Kentucky
2004,5,4146101.0,        Kentucky
2004,6,4146101.0,        Kentucky
2004,7,4146101.0,        Kentucky
2004,8,4146101.0,        Kentucky
2004,9,4146101.0,        Kentucky
2004,10,4146101.0,        Kentucky
2004,11,4146101.0,        Kentucky
2004,12,4146101.0,        Kentucky
2005,1,4182742.0,        Kentucky
2005,2,4182742.0,        Kentucky
2005,3,4182742.0,        Kentucky
2005,4,4182742.0,        Kentucky
2005,5,4182742.0,        Kentucky
2005,6,4182742.0,        Kentucky
2005,7,4182742.0,        Kentucky
2005,8,4182742.0,        Kentucky
2005,9,4182742.0,        Kentucky
2005,10,4182742.0,        Kentucky
2005,11,4182742.0,        Kentucky
2005,12,4182742.0,        Kentucky
2006,1,4219239.0,        Kentucky
2006,2,4219239.0,        Kentucky
2006,3,4219239.0,        Kentucky
2006,4,4219239.0,        Kentucky
2006,5,4219239.0,        Kentucky
2006,6,4219239.0,        Kentucky
2006,7,4219239.0,        Kentucky
2006,8,4219239.0,        Kentucky
2006,9,4219239.0,        Kentucky
2006,10,4219239.0,        Kentucky
2006,11,4219239.0,        Kentucky
2006,12,4219239.0,        Kentucky
2007,1,4256672.0,        Kentucky
2007,2,4256672.0,        Kentucky
2007,3,4256672.0,        Kentucky
2007,4,4256672.0,        Kentucky
2007,5,4256672.0,        Kentucky
2007,6,4256672.0,        Kentucky
2007,7,4256672.0,        Kentucky
2007,8,4256672.0,        Kentucky
2007,9,4256672.0,        Kentucky
2007,10,4256672.0,        Kentucky
2007,11,4256672.0,        Kentucky
2007,12,4256672.0,        Kentucky
2008,1,4289878.0,        Kentucky
2008,2,4289878.0,        Kentucky
2008,3,4289878.0,        Kentucky
2008,4,4289878.0,        Kentucky
2008,5,4289878.0,        Kentucky
2008,6,4289878.0,        Kentucky
2008,7,4289878.0,        Kentucky
2008,8,4289878.0,        Kentucky
2008,9,4289878.0,        Kentucky
2008,10,4289878.0,        Kentucky
2008,11,4289878.0,        Kentucky
2008,12,4289878.0,        Kentucky
2009,1,4317074.0,        Kentucky
2009,2,4317074.0,        Kentucky
2009,3,4317074.0,        Kentucky
2009,4,4317074.0,        Kentucky
2009,5,4317074.0,        Kentucky
2009,6,4317074.0,        Kentucky
2009,7,4317074.0,        Kentucky
2009,8,4317074.0,        Kentucky
2009,9,4317074.0,        Kentucky
2009,10,4317074.0,        Kentucky
2009,11,4317074.0,        Kentucky
2009,12,4317074.0,        Kentucky
2010,1,4348464.0,        Kentucky
2010,2,4348464.0,        Kentucky
2010,3,4348464.0,        Kentucky
2010,4,4348464.0,        Kentucky
2010,5,4348464.0,        Kentucky
2010,6,4348464.0,        Kentucky
2010,7,4348464.0,        Kentucky
2010,8,4348464.0,        Kentucky
2010,9,4348464.0,        Kentucky
2010,10,4348464.0,        Kentucky
2010,11,4348464.0,        Kentucky
2010,12,4348464.0,        Kentucky
2011,1,4370817.0,        Kentucky
2011,2,4370817.0,        Kentucky
2011,3,4370817.0,        Kentucky
2011,4,4370817.0,        Kentucky
2011,5,4370817.0,        Kentucky
2011,6,4370817.0,        Kentucky
2011,7,4370817.0,        Kentucky
2011,8,4370817.0,        Kentucky
2011,9,4370817.0,        Kentucky
2011,10,4370817.0,        Kentucky
2011,11,4370817.0,        Kentucky
2011,12,4370817.0,        Kentucky
2012,1,4387865.0,        Kentucky
2012,2,4387865.0,        Kentucky
2012,3,4387865.0,        Kentucky
2012,4,4387865.0,        Kentucky
2012,5,4387865.0,        Kentucky
2012,6,4387865.0,        Kentucky
2012,7,4387865.0,        Kentucky
2012,8,4387865.0,        Kentucky
2012,9,4387865.0,        Kentucky
2012,10,4387865.0,        Kentucky
2012,11,4387865.0,        Kentucky
2012,12,4387865.0,        Kentucky
2013,1,4406906.0,        Kentucky
2013,2,4406906.0,        Kentucky
2013,3,4406906.0,        Kentucky
2013,4,4406906.0,        Kentucky
2013,5,4406906.0,        Kentucky
2013,6,4406906.0,        Kentucky
2013,7,4406906.0,        Kentucky
2013,8,4406906.0,        Kentucky
2013,9,4406906.0,        Kentucky
2013,10,4406906.0,        Kentucky
2013,11,4406906.0,        Kentucky
2013,12,4406906.0,        Kentucky
2014,1,4416992.0,        Kentucky
2014,2,4416992.0,        Kentucky
2014,3,4416992.0,        Kentucky
2014,4,4416992.0,        Kentucky
2014,5,4416992.0,        Kentucky
2014,6,4416992.0,        Kentucky
2014,7,4416992.0,        Kentucky
2014,8,4416992.0,        Kentucky
2014,9,4416992.0,        Kentucky
2014,10,4416992.0,        Kentucky
2014,11,4416992.0,        Kentucky
2014,12,4416992.0,        Kentucky
2015,1,4429126.0,        Kentucky
2015,2,4429126.0,        Kentucky
2015,3,4429126.0,        Kentucky
2015,4,4429126.0,        Kentucky
2015,5,4429126.0,        Kentucky
2015,6,4429126.0,        Kentucky
2015,7,4429126.0,        Kentucky
2015,8,4429126.0,        Kentucky
2015,9,4429126.0,        Kentucky
2015,10,4429126.0,        Kentucky
2015,11,4429126.0,        Kentucky
2015,12,4429126.0,        Kentucky
2016,1,4440306.0,        Kentucky
2016,2,4440306.0,        Kentucky
2016,3,4440306.0,        Kentucky
2016,4,4440306.0,        Kentucky
2016,5,4440306.0,        Kentucky
2016,6,4440306.0,        Kentucky
2016,7,4440306.0,        Kentucky
2016,8,4440306.0,        Kentucky
2016,9,4440306.0,        Kentucky
2016,10,4440306.0,        Kentucky
2016,11,4440306.0,        Kentucky
2016,12,4440306.0,        Kentucky
2017,1,4455590.0,        Kentucky
2017,2,4455590.0,        Kentucky
2017,3,4455590.0,        Kentucky
2017,4,4455590.0,        Kentucky
2017,5,4455590.0,        Kentucky
2017,6,4455590.0,        Kentucky
2017,7,4455590.0,        Kentucky
2017,8,4455590.0,        Kentucky
2017,9,4455590.0,        Kentucky
2017,10,4455590.0,        Kentucky
2017,11,4455590.0,        Kentucky
2017,12,4455590.0,        Kentucky
2018,1,4464273.0,        Kentucky
2018,2,4464273.0,        Kentucky
2018,3,4464273.0,        Kentucky
2018,4,4464273.0,        Kentucky
2018,5,4464273.0,        Kentucky
2018,6,4464273.0,        Kentucky
2018,7,4464273.0,        Kentucky
2018,8,4464273.0,        Kentucky
2018,9,4464273.0,        Kentucky
2018,10,4464273.0,        Kentucky
2018,11,4464273.0,        Kentucky
2018,12,4464273.0,        Kentucky
2019,1,4472345.0,        Kentucky
2019,2,4472345.0,        Kentucky
2019,3,4472345.0,        Kentucky
2019,4,4472345.0,        Kentucky
2019,5,4472345.0,        Kentucky
2019,6,4472345.0,        Kentucky
2019,7,4472345.0,        Kentucky
2019,8,4472345.0,        Kentucky
2019,9,4472345.0,        Kentucky
2019,10,4472345.0,        Kentucky
2019,11,4472345.0,        Kentucky
2019,12,4472345.0,        Kentucky
2020,1,4508155.0,        Kentucky
2020,2,4508155.0,        Kentucky
2020,3,4508155.0,        Kentucky
2020,4,4508155.0,        Kentucky
2020,5,4508155.0,        Kentucky
2020,6,4508155.0,        Kentucky
2020,7,4508155.0,        Kentucky
2020,8,4508155.0,        Kentucky
2020,9,4508155.0,        Kentucky
2020,10,4508155.0,        Kentucky
2020,11,4508155.0,        Kentucky
2020,12,4508155.0,        Kentucky
2021,1,4507600.0,        Kentucky
2021,2,4507600.0,        Kentucky
2021,3,4507600.0,        Kentucky
2021,4,4507600.0,        Kentucky
2021,5,4507600.0,        Kentucky
2021,6,4507600.0,        Kentucky
2021,7,4507600.0,        Kentucky
2021,8,4507600.0,        Kentucky
2021,9,4507600.0,        Kentucky
2021,10,4507600.0,        Kentucky
2021,11,4507600.0,        Kentucky
2021,12,4507600.0,        Kentucky
2022,1,4511563.0,        Kentucky
2022,2,4511563.0,        Kentucky
2022,3,4511563.0,        Kentucky
2022,4,4511563.0,        Kentucky
2022,5,4511563.0,        Kentucky
2022,6,4511563.0,        Kentucky
2022,7,4511563.0,        Kentucky
2022,8,4511563.0,        Kentucky
2022,9,4511563.0,        Kentucky
2022,10,4511563.0,        Kentucky
2022,11,4511563.0,        Kentucky
2022,12,4511563.0,        Kentucky
2001,1,4477875.0,        Louisiana
2001,2,4477875.0,        Louisiana
2001,3,4477875.0,        Louisiana
2001,4,4477875.0,        Louisiana
2001,5,4477875.0,        Louisiana
2001,6,4477875.0,        Louisiana
2001,7,4477875.0,        Louisiana
2001,8,4477875.0,        Louisiana
2001,9,4477875.0,        Louisiana
2001,10,4477875.0,        Louisiana
2001,11,4477875.0,        Louisiana
2001,12,4477875.0,        Louisiana
2002,1,4497267.0,        Louisiana
2002,2,4497267.0,        Louisiana
2002,3,4497267.0,        Louisiana
2002,4,4497267.0,        Louisiana
2002,5,4497267.0,        Louisiana
2002,6,4497267.0,        Louisiana
2002,7,4497267.0,        Louisiana
2002,8,4497267.0,        Louisiana
2002,9,4497267.0,        Louisiana
2002,10,4497267.0,        Louisiana
2002,11,4497267.0,        Louisiana
2002,12,4497267.0,        Louisiana
2003,1,4521042.0,        Louisiana
2003,2,4521042.0,        Louisiana
2003,3,4521042.0,        Louisiana
2003,4,4521042.0,        Louisiana
2003,5,4521042.0,        Louisiana
2003,6,4521042.0,        Louisiana
2003,7,4521042.0,        Louisiana
2003,8,4521042.0,        Louisiana
2003,9,4521042.0,        Louisiana
2003,10,4521042.0,        Louisiana
2003,11,4521042.0,        Louisiana
2003,12,4521042.0,        Louisiana
2004,1,4552238.0,        Louisiana
2004,2,4552238.0,        Louisiana
2004,3,4552238.0,        Louisiana
2004,4,4552238.0,        Louisiana
2004,5,4552238.0,        Louisiana
2004,6,4552238.0,        Louisiana
2004,7,4552238.0,        Louisiana
2004,8,4552238.0,        Louisiana
2004,9,4552238.0,        Louisiana
2004,10,4552238.0,        Louisiana
2004,11,4552238.0,        Louisiana
2004,12,4552238.0,        Louisiana
2005,1,4576628.0,        Louisiana
2005,2,4576628.0,        Louisiana
2005,3,4576628.0,        Louisiana
2005,4,4576628.0,        Louisiana
2005,5,4576628.0,        Louisiana
2005,6,4576628.0,        Louisiana
2005,7,4576628.0,        Louisiana
2005,8,4576628.0,        Louisiana
2005,9,4576628.0,        Louisiana
2005,10,4576628.0,        Louisiana
2005,11,4576628.0,        Louisiana
2005,12,4576628.0,        Louisiana
2006,1,4302665.0,        Louisiana
2006,2,4302665.0,        Louisiana
2006,3,4302665.0,        Louisiana
2006,4,4302665.0,        Louisiana
2006,5,4302665.0,        Louisiana
2006,6,4302665.0,        Louisiana
2006,7,4302665.0,        Louisiana
2006,8,4302665.0,        Louisiana
2006,9,4302665.0,        Louisiana
2006,10,4302665.0,        Louisiana
2006,11,4302665.0,        Louisiana
2006,12,4302665.0,        Louisiana
2007,1,4375581.0,        Louisiana
2007,2,4375581.0,        Louisiana
2007,3,4375581.0,        Louisiana
2007,4,4375581.0,        Louisiana
2007,5,4375581.0,        Louisiana
2007,6,4375581.0,        Louisiana
2007,7,4375581.0,        Louisiana
2007,8,4375581.0,        Louisiana
2007,9,4375581.0,        Louisiana
2007,10,4375581.0,        Louisiana
2007,11,4375581.0,        Louisiana
2007,12,4375581.0,        Louisiana
2008,1,4435586.0,        Louisiana
2008,2,4435586.0,        Louisiana
2008,3,4435586.0,        Louisiana
2008,4,4435586.0,        Louisiana
2008,5,4435586.0,        Louisiana
2008,6,4435586.0,        Louisiana
2008,7,4435586.0,        Louisiana
2008,8,4435586.0,        Louisiana
2008,9,4435586.0,        Louisiana
2008,10,4435586.0,        Louisiana
2008,11,4435586.0,        Louisiana
2008,12,4435586.0,        Louisiana
2009,1,4491648.0,        Louisiana
2009,2,4491648.0,        Louisiana
2009,3,4491648.0,        Louisiana
2009,4,4491648.0,        Louisiana
2009,5,4491648.0,        Louisiana
2009,6,4491648.0,        Louisiana
2009,7,4491648.0,        Louisiana
2009,8,4491648.0,        Louisiana
2009,9,4491648.0,        Louisiana
2009,10,4491648.0,        Louisiana
2009,11,4491648.0,        Louisiana
2009,12,4491648.0,        Louisiana
2010,1,4544635.0,        Louisiana
2010,2,4544635.0,        Louisiana
2010,3,4544635.0,        Louisiana
2010,4,4544635.0,        Louisiana
2010,5,4544635.0,        Louisiana
2010,6,4544635.0,        Louisiana
2010,7,4544635.0,        Louisiana
2010,8,4544635.0,        Louisiana
2010,9,4544635.0,        Louisiana
2010,10,4544635.0,        Louisiana
2010,11,4544635.0,        Louisiana
2010,12,4544635.0,        Louisiana
2011,1,4576244.0,        Louisiana
2011,2,4576244.0,        Louisiana
2011,3,4576244.0,        Louisiana
2011,4,4576244.0,        Louisiana
2011,5,4576244.0,        Louisiana
2011,6,4576244.0,        Louisiana
2011,7,4576244.0,        Louisiana
2011,8,4576244.0,        Louisiana
2011,9,4576244.0,        Louisiana
2011,10,4576244.0,        Louisiana
2011,11,4576244.0,        Louisiana
2011,12,4576244.0,        Louisiana
2012,1,4602067.0,        Louisiana
2012,2,4602067.0,        Louisiana
2012,3,4602067.0,        Louisiana
2012,4,4602067.0,        Louisiana
2012,5,4602067.0,        Louisiana
2012,6,4602067.0,        Louisiana
2012,7,4602067.0,        Louisiana
2012,8,4602067.0,        Louisiana
2012,9,4602067.0,        Louisiana
2012,10,4602067.0,        Louisiana
2012,11,4602067.0,        Louisiana
2012,12,4602067.0,        Louisiana
2013,1,4626040.0,        Louisiana
2013,2,4626040.0,        Louisiana
2013,3,4626040.0,        Louisiana
2013,4,4626040.0,        Louisiana
2013,5,4626040.0,        Louisiana
2013,6,4626040.0,        Louisiana
2013,7,4626040.0,        Louisiana
2013,8,4626040.0,        Louisiana
2013,9,4626040.0,        Louisiana
2013,10,4626040.0,        Louisiana
2013,11,4626040.0,        Louisiana
2013,12,4626040.0,        Louisiana
2014,1,4645938.0,        Louisiana
2014,2,4645938.0,        Louisiana
2014,3,4645938.0,        Louisiana
2014,4,4645938.0,        Louisiana
2014,5,4645938.0,        Louisiana
2014,6,4645938.0,        Louisiana
2014,7,4645938.0,        Louisiana
2014,8,4645938.0,        Louisiana
2014,9,4645938.0,        Louisiana
2014,10,4645938.0,        Louisiana
2014,11,4645938.0,        Louisiana
2014,12,4645938.0,        Louisiana
2015,1,4666998.0,        Louisiana
2015,2,4666998.0,        Louisiana
2015,3,4666998.0,        Louisiana
2015,4,4666998.0,        Louisiana
2015,5,4666998.0,        Louisiana
2015,6,4666998.0,        Louisiana
2015,7,4666998.0,        Louisiana
2015,8,4666998.0,        Louisiana
2015,9,4666998.0,        Louisiana
2015,10,4666998.0,        Louisiana
2015,11,4666998.0,        Louisiana
2015,12,4666998.0,        Louisiana
2016,1,4681346.0,        Louisiana
2016,2,4681346.0,        Louisiana
2016,3,4681346.0,        Louisiana
2016,4,4681346.0,        Louisiana
2016,5,4681346.0,        Louisiana
2016,6,4681346.0,        Louisiana
2016,7,4681346.0,        Louisiana
2016,8,4681346.0,        Louisiana
2016,9,4681346.0,        Louisiana
2016,10,4681346.0,        Louisiana
2016,11,4681346.0,        Louisiana
2016,12,4681346.0,        Louisiana
2017,1,4673673.0,        Louisiana
2017,2,4673673.0,        Louisiana
2017,3,4673673.0,        Louisiana
2017,4,4673673.0,        Louisiana
2017,5,4673673.0,        Louisiana
2017,6,4673673.0,        Louisiana
2017,7,4673673.0,        Louisiana
2017,8,4673673.0,        Louisiana
2017,9,4673673.0,        Louisiana
2017,10,4673673.0,        Louisiana
2017,11,4673673.0,        Louisiana
2017,12,4673673.0,        Louisiana
2018,1,4664450.0,        Louisiana
2018,2,4664450.0,        Louisiana
2018,3,4664450.0,        Louisiana
2018,4,4664450.0,        Louisiana
2018,5,4664450.0,        Louisiana
2018,6,4664450.0,        Louisiana
2018,7,4664450.0,        Louisiana
2018,8,4664450.0,        Louisiana
2018,9,4664450.0,        Louisiana
2018,10,4664450.0,        Louisiana
2018,11,4664450.0,        Louisiana
2018,12,4664450.0,        Louisiana
2019,1,4658285.0,        Louisiana
2019,2,4658285.0,        Louisiana
2019,3,4658285.0,        Louisiana
2019,4,4658285.0,        Louisiana
2019,5,4658285.0,        Louisiana
2019,6,4658285.0,        Louisiana
2019,7,4658285.0,        Louisiana
2019,8,4658285.0,        Louisiana
2019,9,4658285.0,        Louisiana
2019,10,4658285.0,        Louisiana
2019,11,4658285.0,        Louisiana
2019,12,4658285.0,        Louisiana
2020,1,4652022.0,        Louisiana
2020,2,4652022.0,        Louisiana
2020,3,4652022.0,        Louisiana
2020,4,4652022.0,        Louisiana
2020,5,4652022.0,        Louisiana
2020,6,4652022.0,        Louisiana
2020,7,4652022.0,        Louisiana
2020,8,4652022.0,        Louisiana
2020,9,4652022.0,        Louisiana
2020,10,4652022.0,        Louisiana
2020,11,4652022.0,        Louisiana
2020,12,4652022.0,        Louisiana
2021,1,4627047.0,        Louisiana
2021,2,4627047.0,        Louisiana
2021,3,4627047.0,        Louisiana
2021,4,4627047.0,        Louisiana
2021,5,4627047.0,        Louisiana
2021,6,4627047.0,        Louisiana
2021,7,4627047.0,        Louisiana
2021,8,4627047.0,        Louisiana
2021,9,4627047.0,        Louisiana
2021,10,4627047.0,        Louisiana
2021,11,4627047.0,        Louisiana
2021,12,4627047.0,        Louisiana
2022,1,4588023.0,        Louisiana
2022,2,4588023.0,        Louisiana
2022,3,4588023.0,        Louisiana
2022,4,4588023.0,        Louisiana
2022,5,4588023.0,        Louisiana
2022,6,4588023.0,        Louisiana
2022,7,4588023.0,        Louisiana
2022,8,4588023.0,        Louisiana
2022,9,4588023.0,        Louisiana
